eid,date,timeofday,howlong,friends
e42641,2022/08/05,in the late afternoon,53,Nora
e42648,2022/08/06,late in the evening,20,Eva
e42649,2022/08/06,during lunch hours,28,Lydia
e42650,2022/08/06,late in the evening,10,"Piper, Hazel, Eva"
e42651,2022/08/06,in the early evening,13,"Lydia, Piper, Olivia, Eva"
e42658,2022/08/07,in the late afternoon,53,"Piper, Nevaeh"
e42659,2022/08/07,in the morning,22,"Avery, Nora, Kinsley, Eva"
e42665,2022/08/08,in the early afternoon,39,"Claire, Rylee"
e42666,2022/08/08,in the early afternoon,51,"Kinsley, Claire, Olivia"
e42667,2022/08/08,during lunch hours,53,"Eva, Layla, Claire"
e42674,2022/08/09,during lunch hours,12,"Kinsley, Avery"
e42675,2022/08/09,in the late afternoon,33,Hazel
e42676,2022/08/09,late in the evening,5,"Piper, Nevaeh, Rylee, Eva"
e42677,2022/08/09,in the early evening,6,"Piper, Nevaeh, Claire, Eva"
e42684,2022/08/10,in the early evening,23,"Kinsley, Lydia, Layla"
e42685,2022/08/10,in the early afternoon,12,Kinsley
e42686,2022/08/10,in the late afternoon,12,"Olivia, Piper, Nevaeh"
e42687,2022/08/10,in the morning,15,"Nora, Hazel"
e42693,2022/08/11,in the early afternoon,46,"Olivia, Layla, Piper, Nevaeh"
e42694,2022/08/11,in the early evening,44,"Eva, Layla"
e42695,2022/08/11,in the early evening,13,"Lydia, Claire, Piper, Rylee"
e42702,2022/08/12,during lunch hours,54,"Lydia, Layla"
e42703,2022/08/12,in the early evening,25,"Lydia, Nevaeh"
e42704,2022/08/12,late in the evening,35,"Olivia, Piper, Eva"
e42705,2022/08/12,in the morning,40,"Layla, Avery, Lydia"
e42712,2022/08/13,during lunch hours,49,Hazel
e42713,2022/08/13,late in the evening,44,"Avery, Olivia, Piper, Nevaeh"
e42719,2022/08/14,in the morning,55,"Kinsley, Lydia, Olivia"
e42720,2022/08/14,late in the evening,36,Rylee
e42721,2022/08/14,during lunch hours,17,"Layla, Olivia, Piper"
e42728,2022/08/15,in the late afternoon,52,"Nora, Nevaeh, Piper, Avery"
e42729,2022/08/15,in the morning,7,"Piper, Piper, Hazel"
e42730,2022/08/15,in the morning,32,"Rylee, Lydia"
e42737,2022/08/16,in the morning,12,Olivia
e42738,2022/08/16,in the early afternoon,18,"Layla, Avery, Claire"
e42739,2022/08/16,during lunch hours,54,"Layla, Eva, Piper, Rylee"
e42746,2022/08/17,in the early afternoon,42,Piper
e42747,2022/08/17,during lunch hours,51,"Lydia, Nevaeh, Hazel"
e42748,2022/08/17,in the early evening,49,Avery
e42755,2022/08/18,in the early afternoon,12,"Kinsley, Lydia"
e42756,2022/08/18,in the late afternoon,35,"Piper, Nora, Rylee"
e42757,2022/08/18,in the early evening,23,Hazel
e42764,2022/08/19,during lunch hours,35,"Piper, Eva, Rylee, Olivia"
e42765,2022/08/19,in the late afternoon,40,Lydia
e42772,2022/08/20,during lunch hours,13,"Lydia, Hazel, Olivia"
e42773,2022/08/20,in the late afternoon,42,"Lydia, Rylee"
e42774,2022/08/20,during lunch hours,32,"Piper, Layla, Rylee, Eva"
e42781,2022/08/21,in the morning,33,"Nora, Hazel, Claire, Piper"
e42782,2022/08/21,in the late afternoon,30,"Layla, Piper, Kinsley, Piper"
e42783,2022/08/21,in the morning,55,"Piper, Piper, Lydia"
e42790,2022/08/22,late in the evening,6,Layla
e42791,2022/08/22,in the late afternoon,17,"Olivia, Nora, Lydia"
e42798,2022/08/23,in the early afternoon,46,"Nora, Nevaeh"
e42799,2022/08/23,in the morning,10,"Rylee, Kinsley, Piper"
e42800,2022/08/23,during lunch hours,22,"Rylee, Piper"
e42806,2022/08/24,late in the evening,13,"Nevaeh, Lydia"
e42807,2022/08/24,during lunch hours,25,"Avery, Nevaeh, Piper"
e42808,2022/08/24,in the early evening,35,"Rylee, Piper, Olivia, Nora"
e42815,2022/08/25,late in the evening,23,Layla
e42816,2022/08/25,in the late afternoon,52,"Piper, Claire, Kinsley, Nora"
e42823,2022/08/26,late in the evening,19,Claire
e42824,2022/08/26,in the morning,53,"Eva, Lydia, Piper"
e42825,2022/08/26,during lunch hours,7,"Claire, Avery"
e42826,2022/08/26,in the early afternoon,32,"Lydia, Rylee"
e42833,2022/08/27,late in the evening,45,"Nevaeh, Claire, Lydia, Olivia"
e42834,2022/08/27,during lunch hours,44,"Kinsley, Avery, Piper"
e42835,2022/08/27,in the early evening,33,"Piper, Claire"
e42836,2022/08/27,in the late afternoon,7,"Piper, Avery, Olivia"
e42843,2022/08/28,in the early afternoon,38,"Kinsley, Hazel, Piper"
e42844,2022/08/28,late in the evening,50,"Piper, Eva, Rylee, Lydia"
e42845,2022/08/28,in the late afternoon,34,"Hazel, Nora, Piper, Layla"
e42852,2022/08/29,during lunch hours,6,Layla
e42853,2022/08/29,in the late afternoon,43,Avery
e42860,2022/08/30,in the early evening,53,Piper
e42861,2022/08/30,in the late afternoon,34,"Olivia, Layla"
e42862,2022/08/30,in the early afternoon,5,"Olivia, Nevaeh, Layla, Avery"
e42869,2022/08/31,in the late afternoon,33,"Lydia, Rylee, Layla, Eva"
e42870,2022/08/31,in the morning,48,"Lydia, Avery"
e42877,2022/09/01,in the morning,17,Lydia
e42878,2022/09/01,late in the evening,29,"Kinsley, Rylee, Nevaeh, Piper"
e42879,2022/09/01,late in the evening,21,"Rylee, Nora, Layla"
e42886,2022/09/02,during lunch hours,54,"Olivia, Kinsley"
e42893,2022/09/03,in the early evening,42,"Piper, Eva, Layla, Avery"
e42894,2022/09/03,during lunch hours,45,"Lydia, Rylee, Olivia"
e42895,2022/09/03,late in the evening,29,Piper
e42902,2022/09/04,in the morning,7,"Claire, Nora, Avery"
e42903,2022/09/04,in the morning,20,Piper
e42910,2022/09/05,in the early evening,33,"Piper, Olivia, Nora, Kinsley"
e42911,2022/09/05,during lunch hours,24,Rylee
e42912,2022/09/05,in the late afternoon,13,Hazel
e42919,2022/09/06,during lunch hours,14,"Kinsley, Nevaeh, Olivia, Claire"
e42920,2022/09/06,in the morning,41,"Eva, Rylee, Claire"
e42927,2022/09/07,late in the evening,35,"Olivia, Avery, Kinsley"
e42928,2022/09/07,in the early evening,33,"Lydia, Nevaeh, Nora"
e42935,2022/09/08,in the early evening,15,"Olivia, Nevaeh"
e42936,2022/09/08,in the early evening,24,"Eva, Piper, Claire, Piper"
e42942,2022/09/09,in the early afternoon,44,Piper
e42943,2022/09/09,in the early afternoon,19,"Nora, Lydia, Eva, Rylee"
e42944,2022/09/09,in the early evening,26,"Hazel, Nevaeh, Nora, Kinsley"
e42945,2022/09/09,in the late afternoon,17,"Eva, Nevaeh, Hazel, Claire"
e42952,2022/09/10,in the morning,38,"Olivia, Hazel, Avery"
e42953,2022/09/10,in the early afternoon,44,"Avery, Nora, Olivia, Piper"
e42960,2022/09/11,in the early afternoon,43,"Nevaeh, Piper"
e42961,2022/09/11,in the early afternoon,14,"Olivia, Piper"
e42962,2022/09/11,in the late afternoon,14,"Claire, Kinsley"
e42968,2022/09/12,late in the evening,13,Layla
e42969,2022/09/12,during lunch hours,6,"Rylee, Lydia, Piper, Avery"
e42970,2022/09/12,during lunch hours,32,"Lydia, Nora"
e42977,2022/09/13,late in the evening,28,"Nora, Rylee"
e42978,2022/09/13,in the morning,37,Nora
e42979,2022/09/13,in the late afternoon,20,"Layla, Lydia"
e42986,2022/09/14,in the early afternoon,14,"Kinsley, Olivia, Hazel, Nevaeh"
e42987,2022/09/14,in the morning,45,"Eva, Rylee"
e42994,2022/09/15,in the early afternoon,47,"Eva, Claire"
e42995,2022/09/15,in the late afternoon,23,"Eva, Hazel, Claire"
e42996,2022/09/15,in the early evening,52,"Kinsley, Eva, Layla"
e43003,2022/09/16,in the late afternoon,34,"Claire, Rylee, Piper, Nevaeh"
e43004,2022/09/16,in the early evening,16,"Avery, Eva, Hazel, Claire"
e43005,2022/09/16,in the morning,47,"Piper, Olivia, Kinsley, Lydia"
e43012,2022/09/17,late in the evening,15,Lydia
e43013,2022/09/17,late in the evening,45,Rylee
e43014,2022/09/17,in the early afternoon,25,"Avery, Kinsley, Piper, Layla"
e43021,2022/09/18,in the late afternoon,37,"Olivia, Claire, Eva, Layla"
e43022,2022/09/18,in the late afternoon,5,"Claire, Rylee, Lydia"
e43023,2022/09/18,in the early afternoon,52,"Olivia, Kinsley"
e43030,2022/09/19,in the early evening,41,"Layla, Nevaeh, Olivia, Lydia"
e43031,2022/09/19,during lunch hours,44,"Eva, Piper"
e43038,2022/09/20,in the early afternoon,47,"Kinsley, Hazel, Nevaeh, Avery"
e43039,2022/09/20,in the late afternoon,39,Lydia
e43046,2022/09/21,in the late afternoon,8,"Avery, Piper, Piper"
e43047,2022/09/21,in the early evening,9,"Nora, Nevaeh"
e43048,2022/09/21,in the early afternoon,13,"Hazel, Piper, Kinsley, Lydia"
e43055,2022/09/22,in the late afternoon,50,"Piper, Lydia, Nevaeh, Rylee"
e43056,2022/09/22,in the late afternoon,35,"Kinsley, Piper"
e43057,2022/09/22,during lunch hours,32,"Rylee, Layla, Piper"
e43064,2022/09/23,during lunch hours,21,"Lydia, Kinsley"
e43065,2022/09/23,in the early evening,42,"Hazel, Nora, Rylee, Lydia"
e43066,2022/09/23,in the early evening,54,Lydia
e43067,2022/09/23,in the morning,47,"Hazel, Nevaeh, Piper, Nora"
e43074,2022/09/24,in the early evening,23,"Claire, Eva"
e43075,2022/09/24,in the early evening,53,"Eva, Layla, Avery"
e43076,2022/09/24,in the early evening,50,Rylee
e43077,2022/09/24,in the early evening,51,Nevaeh
e43083,2022/09/25,in the early evening,33,"Piper, Rylee, Layla, Nora"
e43090,2022/09/26,in the early evening,34,"Piper, Nora"
e43091,2022/09/26,in the early afternoon,27,"Nevaeh, Olivia"
e43092,2022/09/26,in the early evening,18,Olivia
e43093,2022/09/26,late in the evening,20,"Nora, Layla"
e43100,2022/09/27,in the early afternoon,12,"Claire, Rylee"
e43101,2022/09/27,in the early afternoon,16,Rylee
e43102,2022/09/27,late in the evening,38,"Layla, Eva"
e43109,2022/09/28,late in the evening,32,"Rylee, Hazel, Nevaeh, Nora"
e43110,2022/09/28,during lunch hours,34,"Kinsley, Claire, Eva"
e43111,2022/09/28,in the early evening,18,"Olivia, Nevaeh"
e43118,2022/09/29,late in the evening,36,"Avery, Lydia, Hazel"
e43119,2022/09/29,in the early evening,21,"Piper, Eva"
e43120,2022/09/29,in the early evening,50,Nora
e43121,2022/09/29,during lunch hours,55,"Kinsley, Nevaeh, Lydia, Piper"
e43128,2022/09/30,in the morning,34,"Hazel, Piper"
e43129,2022/09/30,in the morning,37,"Eva, Piper, Lydia, Rylee"
e43130,2022/09/30,during lunch hours,17,"Hazel, Piper, Olivia"
e43137,2022/10/01,late in the evening,7,"Claire, Piper, Nevaeh"
e43138,2022/10/01,late in the evening,24,"Avery, Lydia, Olivia"
e43145,2022/10/02,late in the evening,19,"Claire, Olivia"
e43146,2022/10/02,in the morning,48,Layla
e43147,2022/10/02,in the late afternoon,43,"Lydia, Nora"
e43154,2022/10/03,in the late afternoon,45,Nevaeh
e43155,2022/10/03,in the early afternoon,36,"Nevaeh, Piper"
e43156,2022/10/03,in the late afternoon,20,"Eva, Nora"
e43162,2022/10/04,in the early evening,51,"Eva, Piper, Kinsley"
e43163,2022/10/04,during lunch hours,21,"Nora, Avery, Lydia, Olivia"
e43170,2022/10/05,in the late afternoon,26,Claire
e43171,2022/10/05,during lunch hours,53,"Claire, Olivia"
e43172,2022/10/05,during lunch hours,12,Nora
e43179,2022/10/06,in the late afternoon,19,"Eva, Lydia"
e43180,2022/10/06,in the late afternoon,52,"Nora, Nevaeh, Hazel, Layla"
e43181,2022/10/06,late in the evening,44,"Lydia, Nora, Layla, Eva"
e43188,2022/10/07,during lunch hours,7,"Olivia, Rylee"
e43189,2022/10/07,in the early evening,50,Claire
e43196,2022/10/08,in the late afternoon,26,"Rylee, Eva, Avery"
e43197,2022/10/08,in the late afternoon,38,Lydia
e43198,2022/10/08,in the late afternoon,32,"Avery, Nevaeh, Lydia"
e43205,2022/10/09,during lunch hours,23,Nevaeh
e43206,2022/10/09,in the late afternoon,20,Layla
e43207,2022/10/09,in the early afternoon,33,Olivia
e43214,2022/10/10,in the early evening,16,"Hazel, Avery, Rylee, Claire"
e43215,2022/10/10,in the morning,24,Hazel
e43216,2022/10/10,during lunch hours,29,"Rylee, Olivia, Piper, Kinsley"
e43223,2022/10/11,late in the evening,46,Avery
e43224,2022/10/11,in the morning,43,"Kinsley, Nora, Olivia"
e43231,2022/10/12,in the early evening,29,"Eva, Olivia, Kinsley"
e43232,2022/10/12,late in the evening,54,Claire
e43233,2022/10/12,in the morning,30,"Eva, Lydia"
e43240,2022/10/13,in the morning,24,"Olivia, Nora, Piper"
e43241,2022/10/13,in the late afternoon,55,"Olivia, Nora"
e43242,2022/10/13,during lunch hours,21,"Kinsley, Piper, Claire"
e43249,2022/10/14,during lunch hours,27,"Eva, Piper"
e43250,2022/10/14,in the morning,19,"Claire, Rylee, Avery, Nora"
e43251,2022/10/14,in the late afternoon,29,"Piper, Rylee"
e43252,2022/10/14,during lunch hours,12,Nevaeh
e43259,2022/10/15,in the early afternoon,15,Rylee
e43260,2022/10/15,late in the evening,40,"Layla, Kinsley, Nevaeh"
e43261,2022/10/15,in the early afternoon,38,"Piper, Rylee"
e43262,2022/10/15,in the early evening,18,"Rylee, Piper, Nevaeh, Claire"
e43269,2022/10/16,in the morning,19,"Lydia, Piper, Piper, Hazel"
e43270,2022/10/16,in the morning,7,Nevaeh
e43271,2022/10/16,late in the evening,42,"Hazel, Claire, Avery"
e43278,2022/10/17,late in the evening,41,Nevaeh
e43285,2022/10/18,in the early evening,35,"Rylee, Kinsley, Avery"
e43286,2022/10/18,in the early evening,54,"Avery, Eva, Lydia"
e43287,2022/10/18,late in the evening,35,"Nora, Rylee, Avery, Kinsley"
e43294,2022/10/19,in the late afternoon,52,Piper
e43295,2022/10/19,in the morning,40,"Lydia, Piper, Rylee"
e43302,2022/10/20,late in the evening,23,Piper
e43303,2022/10/20,during lunch hours,41,"Piper, Layla, Claire, Nora"
e43310,2022/10/21,in the morning,49,"Rylee, Lydia"
e43311,2022/10/21,in the early afternoon,13,"Eva, Piper, Lydia"
e43312,2022/10/21,in the morning,43,Kinsley
e43319,2022/10/22,in the late afternoon,43,"Nora, Kinsley, Avery, Claire"
e43320,2022/10/22,in the early afternoon,55,"Rylee, Layla"
e43321,2022/10/22,in the early evening,46,"Claire, Olivia, Piper, Hazel"
e43328,2022/10/23,in the early evening,44,"Olivia, Piper"
e43335,2022/10/24,late in the evening,13,"Avery, Eva, Olivia, Nora"
e43336,2022/10/24,in the early afternoon,47,"Rylee, Nevaeh, Eva"
e43337,2022/10/24,in the early evening,22,"Claire, Eva, Piper, Kinsley"
e43344,2022/10/25,in the early afternoon,33,"Piper, Nevaeh, Piper"
e43345,2022/10/25,in the early evening,17,"Olivia, Nora"
e43352,2022/10/26,in the early evening,5,Rylee
e43353,2022/10/26,in the early afternoon,35,Piper
e43354,2022/10/26,late in the evening,6,Rylee
e43361,2022/10/27,in the late afternoon,15,"Layla, Nevaeh"
e43362,2022/10/27,in the early afternoon,50,"Hazel, Avery"
e43369,2022/10/28,in the early evening,53,"Nora, Kinsley, Olivia"
e43370,2022/10/28,in the early afternoon,32,"Lydia, Hazel, Olivia, Piper"
e43377,2022/10/29,in the early evening,40,"Lydia, Hazel, Nora"
e43378,2022/10/29,during lunch hours,54,"Olivia, Lydia, Claire"
e43379,2022/10/29,during lunch hours,42,"Hazel, Nevaeh"
e43386,2022/10/30,in the late afternoon,5,"Kinsley, Nora"
e43387,2022/10/30,in the morning,8,"Nora, Hazel, Piper, Avery"
e43388,2022/10/30,in the late afternoon,7,"Eva, Avery, Kinsley, Lydia"
e43395,2022/10/31,in the early evening,15,"Lydia, Rylee, Avery"
e43396,2022/10/31,during lunch hours,36,"Piper, Claire, Kinsley, Lydia"
e43397,2022/10/31,in the morning,31,"Hazel, Nevaeh"
e43404,2022/11/01,in the early afternoon,22,"Avery, Piper, Nevaeh, Kinsley"
e43405,2022/11/01,in the morning,22,"Nevaeh, Avery, Lydia, Hazel"
e43412,2022/11/02,during lunch hours,50,Claire
e43413,2022/11/02,in the morning,8,"Olivia, Layla, Claire, Nora"
e43414,2022/11/02,in the late afternoon,46,"Kinsley, Eva"
e43421,2022/11/03,in the morning,50,"Lydia, Eva"
e43422,2022/11/03,late in the evening,18,Lydia
e43423,2022/11/03,in the late afternoon,44,"Eva, Layla"
e43430,2022/11/04,late in the evening,49,"Claire, Layla, Piper"
e43431,2022/11/04,during lunch hours,48,"Eva, Olivia, Piper"
e43432,2022/11/04,in the early evening,45,"Rylee, Nevaeh, Eva, Avery"
e43439,2022/11/05,in the early evening,25,"Piper, Nora, Layla, Kinsley"
e43440,2022/11/05,in the early afternoon,23,"Rylee, Kinsley"
e43441,2022/11/05,in the early afternoon,22,"Avery, Claire"
e43448,2022/11/06,in the morning,24,"Rylee, Kinsley"
e43449,2022/11/06,in the early evening,33,"Kinsley, Piper"
e43450,2022/11/06,in the morning,18,"Avery, Rylee, Eva, Hazel"
e43451,2022/11/06,late in the evening,50,"Hazel, Olivia, Eva"
e43458,2022/11/07,in the early evening,51,Piper
e43459,2022/11/07,in the morning,53,"Nevaeh, Hazel, Layla"
e43460,2022/11/07,in the morning,32,Nora
e43467,2022/11/08,in the early evening,55,"Eva, Nevaeh, Nora, Claire"
e43468,2022/11/08,in the late afternoon,33,"Nora, Kinsley"
e43469,2022/11/08,in the late afternoon,28,"Kinsley, Lydia"
e43470,2022/11/08,in the late afternoon,15,"Avery, Piper, Kinsley, Nora"
e43477,2022/11/09,in the morning,38,"Layla, Nevaeh"
e43478,2022/11/09,in the late afternoon,46,"Eva, Nora, Piper"
e43479,2022/11/09,in the late afternoon,33,Avery
e43486,2022/11/10,during lunch hours,7,"Nevaeh, Kinsley"
e43487,2022/11/10,in the late afternoon,29,Hazel
e43488,2022/11/10,late in the evening,30,"Kinsley, Rylee, Eva, Hazel"
e43489,2022/11/10,in the late afternoon,51,"Piper, Hazel, Nora"
e43496,2022/11/11,in the early evening,55,"Avery, Rylee"
e43497,2022/11/11,in the early afternoon,20,"Layla, Nevaeh"
e43498,2022/11/11,late in the evening,42,Kinsley
e43499,2022/11/11,late in the evening,47,"Layla, Avery"
e43506,2022/11/12,in the late afternoon,51,"Piper, Rylee, Kinsley, Olivia"
e43507,2022/11/12,in the early afternoon,28,"Claire, Hazel"
e43508,2022/11/12,in the late afternoon,41,Nora
e43509,2022/11/12,in the late afternoon,14,Hazel
e43515,2022/11/13,in the late afternoon,11,"Nevaeh, Hazel, Claire"
e43516,2022/11/13,in the early evening,13,"Olivia, Nevaeh"
e43517,2022/11/13,in the late afternoon,18,"Piper, Rylee, Hazel, Claire"
e43524,2022/11/14,in the early afternoon,50,Lydia
e43525,2022/11/14,in the late afternoon,44,"Eva, Claire"
e43526,2022/11/14,late in the evening,49,"Olivia, Lydia"
e43533,2022/11/15,late in the evening,52,"Piper, Lydia, Nora, Hazel"
e43534,2022/11/15,late in the evening,54,"Olivia, Lydia"
e43535,2022/11/15,in the early afternoon,15,"Piper, Nora"
e43536,2022/11/15,during lunch hours,37,"Avery, Rylee, Layla"
e43543,2022/11/16,late in the evening,47,"Claire, Nora"
e43544,2022/11/16,in the early afternoon,12,Rylee
e43551,2022/11/17,in the early afternoon,55,"Eva, Piper"
e43552,2022/11/17,during lunch hours,31,"Lydia, Rylee"
e43559,2022/11/18,in the early evening,14,"Kinsley, Eva, Nora"
e43560,2022/11/18,during lunch hours,46,"Layla, Piper"
e43561,2022/11/18,in the early afternoon,46,"Hazel, Claire, Nora, Avery"
e43568,2022/11/19,in the morning,18,Lydia
e43569,2022/11/19,in the late afternoon,28,"Avery, Nora, Piper"
e43570,2022/11/19,late in the evening,36,Hazel
e43571,2022/11/19,in the early afternoon,49,"Olivia, Lydia"
e43578,2022/11/20,during lunch hours,13,"Piper, Layla"
e43579,2022/11/20,late in the evening,47,Nora
e43580,2022/11/20,in the morning,31,Layla
e43587,2022/11/21,in the morning,55,Claire
e43588,2022/11/21,late in the evening,38,"Hazel, Nevaeh"
e43595,2022/11/22,during lunch hours,11,"Claire, Avery, Hazel"
e43596,2022/11/22,in the early evening,37,"Kinsley, Nevaeh, Piper"
e43597,2022/11/22,in the early afternoon,32,"Claire, Avery"
e43604,2022/11/23,in the early afternoon,20,"Eva, Piper, Avery, Olivia"
e43605,2022/11/23,late in the evening,8,"Claire, Piper, Eva"
e43606,2022/11/23,late in the evening,12,"Layla, Nora, Kinsley"
e43613,2022/11/24,in the morning,24,"Kinsley, Hazel"
e43614,2022/11/24,in the early evening,30,"Claire, Nora, Piper"
e43615,2022/11/24,in the early afternoon,21,"Eva, Lydia, Nevaeh"
e43622,2022/11/25,during lunch hours,44,"Olivia, Piper"
e43623,2022/11/25,late in the evening,53,"Olivia, Nevaeh, Layla"
e43624,2022/11/25,late in the evening,37,"Eva, Piper"
e43631,2022/11/26,in the early evening,51,"Olivia, Kinsley"
e43632,2022/11/26,in the late afternoon,32,"Piper, Claire, Eva"
e43633,2022/11/26,during lunch hours,26,"Hazel, Lydia, Eva, Avery"
e43639,2022/11/27,in the late afternoon,8,"Rylee, Claire, Kinsley, Nevaeh"
e43640,2022/11/27,in the morning,23,Piper
e43647,2022/11/28,late in the evening,42,"Claire, Olivia"
e43648,2022/11/28,in the late afternoon,14,"Kinsley, Avery, Hazel, Layla"
e43654,2022/11/29,late in the evening,40,Nora
e43655,2022/11/29,in the morning,22,"Lydia, Avery, Nevaeh"
e43656,2022/11/29,late in the evening,9,Kinsley
e43663,2022/11/30,in the morning,37,"Layla, Avery, Kinsley, Lydia"
