eid,date,timeofday,howlong,friends
e17242,2021/05/26,in the early afternoon,29,Piper
e17246,2021/05/28,in the morning,37,Kinsley
e17249,2021/05/29,in the early afternoon,34,"Lydia, Layla, Nora"
e17253,2021/05/30,during lunch hours,35,"Layla, Hazel, Nora, Nevaeh"
e17257,2021/05/31,in the early evening,13,Nora
e17258,2021/05/31,in the early afternoon,30,"Claire, Piper, Kinsley"
e17269,2021/06/03,in the early evening,23,Hazel
e17272,2021/06/04,in the late afternoon,28,"Olivia, Avery"
e17278,2021/06/05,in the early evening,49,"Nevaeh, Piper, Avery, Rylee"
e17283,2021/06/06,in the early evening,11,"Layla, Rylee, Olivia, Eva"
e17284,2021/06/06,late in the evening,39,"Lydia, Rylee, Claire, Nora"
e17289,2021/06/07,in the early afternoon,54,Rylee
e17290,2021/06/07,in the morning,36,"Nevaeh, Lydia"
e17294,2021/06/08,late in the evening,6,"Lydia, Eva"
e17300,2021/06/09,in the late afternoon,29,"Rylee, Kinsley, Olivia"
e17301,2021/06/09,in the early afternoon,11,Kinsley
e17304,2021/06/11,in the early evening,28,Layla
e17305,2021/06/11,in the late afternoon,41,"Claire, Nevaeh, Nora, Hazel"
e17320,2021/06/14,in the early afternoon,48,"Hazel, Nora, Olivia"
e17333,2021/06/18,in the early evening,30,"Rylee, Olivia"
e17348,2021/06/23,in the morning,5,"Olivia, Eva, Hazel, Piper"
e17349,2021/06/23,in the late afternoon,43,"Piper, Claire, Kinsley"
e17356,2021/06/25,in the morning,29,"Piper, Claire"
e17361,2021/06/27,in the early evening,41,"Nora, Layla, Nevaeh, Claire"
e17362,2021/06/27,in the morning,50,"Hazel, Layla, Avery, Lydia"
e17367,2021/06/28,in the morning,17,Nevaeh
e17368,2021/06/28,in the late afternoon,49,Claire
e17374,2021/06/29,in the morning,31,Piper
e17378,2021/06/30,late in the evening,11,"Olivia, Piper"
e17379,2021/06/30,in the morning,27,Piper
e17388,2021/07/03,during lunch hours,36,Avery
e17393,2021/07/04,in the morning,36,"Kinsley, Nora, Rylee"
e17402,2021/07/06,late in the evening,6,Piper
e17408,2021/07/07,in the early afternoon,33,"Rylee, Claire, Piper"
e17414,2021/07/08,late in the evening,50,"Rylee, Claire, Lydia"
e17418,2021/07/09,in the early evening,24,"Nevaeh, Piper, Layla"
e17421,2021/07/10,in the early evening,11,"Rylee, Piper, Kinsley, Hazel"
e17422,2021/07/10,in the early evening,39,"Olivia, Lydia, Layla, Piper"
e17425,2021/07/11,in the early afternoon,54,"Kinsley, Eva"
e17433,2021/07/13,in the early afternoon,20,"Hazel, Piper, Avery"
e17444,2021/07/16,during lunch hours,5,"Avery, Olivia, Piper"
e17445,2021/07/16,in the late afternoon,28,Hazel
e17450,2021/07/17,in the late afternoon,10,"Eva, Olivia"
e17451,2021/07/17,in the early afternoon,20,"Nora, Layla, Kinsley"
e17457,2021/07/18,late in the evening,20,"Layla, Nevaeh, Nora"
e17459,2021/07/19,in the late afternoon,45,"Nora, Nevaeh, Eva"
e17465,2021/07/20,in the early afternoon,48,"Layla, Eva, Hazel, Nevaeh"
e17470,2021/07/22,in the early evening,19,Avery
e17471,2021/07/22,in the morning,26,"Nora, Claire"
e17472,2021/07/23,in the morning,28,"Nevaeh, Piper"
e17477,2021/07/24,in the early afternoon,38,Layla
e17478,2021/07/25,in the early afternoon,32,"Piper, Olivia, Hazel, Rylee"
e17481,2021/07/26,late in the evening,28,"Nora, Lydia"
e17489,2021/07/28,in the early evening,17,"Olivia, Nevaeh, Eva"
e17496,2021/07/30,during lunch hours,6,"Kinsley, Eva, Avery"
e17503,2021/08/01,late in the evening,46,"Piper, Rylee"
e17507,2021/08/02,in the early afternoon,38,"Kinsley, Nora, Hazel, Claire"
e17519,2021/08/04,late in the evening,21,"Kinsley, Nevaeh, Piper, Avery"
e17525,2021/08/05,in the late afternoon,21,"Layla, Nevaeh"
e17533,2021/08/07,in the early afternoon,42,"Avery, Nevaeh, Rylee, Kinsley"
e17536,2021/08/08,during lunch hours,19,"Kinsley, Nevaeh"
e17545,2021/08/10,in the early afternoon,20,"Lydia, Eva"
e17546,2021/08/10,late in the evening,13,"Hazel, Layla, Nora"
e17554,2021/08/12,in the late afternoon,50,Rylee
e17558,2021/08/13,late in the evening,5,Hazel
e17560,2021/08/14,in the early afternoon,15,"Eva, Hazel"
e17563,2021/08/15,in the late afternoon,54,"Layla, Nevaeh, Lydia"
e17564,2021/08/15,during lunch hours,27,"Piper, Nora, Lydia, Hazel"
e17568,2021/08/16,late in the evening,24,"Piper, Nora, Kinsley"
e17576,2021/08/18,in the late afternoon,32,"Nora, Piper, Rylee, Piper"
e17577,2021/08/18,in the late afternoon,50,Rylee
e17581,2021/08/19,in the late afternoon,54,"Rylee, Eva, Kinsley"
e17586,2021/08/20,during lunch hours,28,Layla
e17589,2021/08/21,in the late afternoon,41,Kinsley
e17591,2021/08/23,in the early evening,39,"Lydia, Olivia, Layla, Piper"
e17596,2021/08/24,late in the evening,20,Eva
e17600,2021/08/25,in the early afternoon,42,"Rylee, Nora"
e17606,2021/08/26,during lunch hours,49,Piper
e17614,2021/08/28,during lunch hours,36,Avery
e17629,2021/09/01,in the late afternoon,17,"Rylee, Lydia, Kinsley"
e17636,2021/09/03,in the late afternoon,9,"Nevaeh, Layla, Kinsley"
e17643,2021/09/04,in the early afternoon,38,"Lydia, Olivia, Layla, Avery"
e17644,2021/09/04,in the early afternoon,15,Rylee
e17658,2021/09/07,in the late afternoon,55,"Avery, Claire, Piper, Nevaeh"
e17663,2021/09/08,in the early afternoon,32,"Layla, Olivia, Lydia, Avery"
e17667,2021/09/09,in the morning,54,Piper
e17668,2021/09/09,in the late afternoon,28,Olivia
e17671,2021/09/10,in the early afternoon,40,"Claire, Nora, Olivia"
e17672,2021/09/10,during lunch hours,41,"Rylee, Hazel, Piper, Kinsley"
e17677,2021/09/12,during lunch hours,7,"Avery, Piper, Rylee"
e17680,2021/09/13,in the late afternoon,32,"Layla, Avery, Claire"
e17681,2021/09/13,during lunch hours,45,Kinsley
e17688,2021/09/15,in the morning,6,Kinsley
e17692,2021/09/16,in the early afternoon,35,Eva
e17693,2021/09/16,in the early afternoon,17,"Piper, Nevaeh, Layla, Claire"
e17696,2021/09/17,late in the evening,25,"Kinsley, Nevaeh, Hazel"
e17700,2021/09/18,in the early afternoon,33,"Avery, Kinsley, Eva"
e17705,2021/09/19,in the early evening,51,Kinsley
e17710,2021/09/20,in the morning,40,"Piper, Hazel, Kinsley, Claire"
e17715,2021/09/21,in the early afternoon,39,"Layla, Kinsley, Piper, Rylee"
e17723,2021/09/23,in the early afternoon,36,"Piper, Hazel"
e17724,2021/09/23,during lunch hours,49,Nora
e17730,2021/09/25,in the morning,39,"Nora, Eva, Nevaeh"
e17736,2021/09/26,late in the evening,36,"Piper, Eva, Nora, Lydia"
e17744,2021/09/28,in the late afternoon,6,"Nora, Lydia, Olivia, Avery"
e17748,2021/09/29,in the late afternoon,39,Olivia
e17754,2021/10/01,during lunch hours,46,Avery
e17761,2021/10/03,in the early evening,54,"Piper, Nevaeh, Eva, Avery"
e17766,2021/10/04,during lunch hours,55,"Kinsley, Piper, Eva, Claire"
e17769,2021/10/05,in the morning,46,"Piper, Piper"
e17772,2021/10/06,in the early evening,9,"Piper, Olivia, Eva, Piper"
e17773,2021/10/06,in the early evening,52,Eva
e17778,2021/10/07,during lunch hours,7,Hazel
e17784,2021/10/09,in the early evening,7,"Claire, Kinsley, Piper"
e17789,2021/10/10,during lunch hours,51,"Nevaeh, Hazel"
e17797,2021/10/12,during lunch hours,37,Layla
e17798,2021/10/12,late in the evening,18,"Claire, Piper, Hazel, Kinsley"
e17801,2021/10/13,in the morning,10,Avery
e17804,2021/10/14,during lunch hours,14,Hazel
e17805,2021/10/14,in the early evening,48,"Avery, Piper"
e17811,2021/10/15,in the morning,46,Piper
e17815,2021/10/16,late in the evening,35,"Kinsley, Nevaeh"
e17818,2021/10/17,late in the evening,19,"Nora, Avery, Piper, Claire"
e17823,2021/10/19,in the early evening,51,"Lydia, Avery, Layla"
e17824,2021/10/19,in the early afternoon,41,"Lydia, Nevaeh, Layla, Avery"
e17831,2021/10/20,in the morning,38,"Hazel, Claire, Olivia, Kinsley"
e17832,2021/10/20,in the morning,51,Layla
e17841,2021/10/22,in the early evening,14,"Layla, Claire"
e17842,2021/10/22,in the late afternoon,8,"Lydia, Rylee, Layla"
e17845,2021/10/23,late in the evening,17,Avery
e17858,2021/10/26,during lunch hours,55,"Kinsley, Olivia"
e17863,2021/10/27,during lunch hours,41,"Kinsley, Nora"
e17867,2021/10/28,in the morning,14,Nora
e17868,2021/10/28,during lunch hours,39,"Kinsley, Avery, Layla, Lydia"
e17873,2021/10/29,in the early evening,10,"Lydia, Claire"
e17878,2021/10/30,in the early afternoon,16,Piper
e17886,2021/11/01,in the morning,7,"Claire, Avery"
e17895,2021/11/03,in the early afternoon,23,"Lydia, Piper"
e17905,2021/11/05,in the early afternoon,16,Nora
e17911,2021/11/07,in the early evening,16,"Kinsley, Piper"
e17916,2021/11/08,in the late afternoon,46,Nevaeh
e17922,2021/11/09,in the morning,46,Nora
e17925,2021/11/10,late in the evening,15,"Piper, Rylee, Kinsley"
e17932,2021/11/12,in the early evening,50,Piper
e17933,2021/11/12,in the morning,32,"Piper, Nora"
e17936,2021/11/13,in the early evening,26,"Piper, Olivia"
e17937,2021/11/13,in the late afternoon,12,"Lydia, Avery, Rylee, Eva"
e17941,2021/11/14,late in the evening,35,"Avery, Claire, Layla, Nora"
e17942,2021/11/14,late in the evening,27,Piper
e17950,2021/11/17,in the late afternoon,46,"Nora, Layla, Hazel, Piper"
e17951,2021/11/17,in the early evening,49,"Rylee, Lydia, Layla, Hazel"
e17954,2021/11/18,in the early evening,38,"Nevaeh, Olivia, Rylee, Avery"
e17955,2021/11/18,in the early afternoon,49,Lydia
e17960,2021/11/19,in the early afternoon,5,"Nevaeh, Olivia, Piper"
e17961,2021/11/19,in the early afternoon,37,"Layla, Eva"
e17966,2021/11/20,in the early afternoon,7,Piper
e17971,2021/11/21,in the morning,46,Olivia
e17979,2021/11/23,in the late afternoon,54,"Avery, Hazel, Piper, Layla"
e17982,2021/11/24,in the early evening,51,"Avery, Hazel"
e17984,2021/11/25,in the morning,20,Nora
e17985,2021/11/25,in the late afternoon,35,Hazel
e17988,2021/11/26,in the early evening,15,"Claire, Lydia"
e17994,2021/11/28,in the morning,37,"Avery, Nevaeh, Claire"
e17999,2021/11/30,late in the evening,6,"Avery, Piper"
e18009,2021/12/03,in the early evening,19,"Claire, Nora, Piper"
e18013,2021/12/05,during lunch hours,24,"Piper, Hazel, Nora"
e18020,2021/12/07,late in the evening,11,"Lydia, Avery"
e18024,2021/12/08,in the early afternoon,26,Nora
e18025,2021/12/08,in the morning,43,"Lydia, Kinsley, Olivia"
e18029,2021/12/10,in the late afternoon,25,"Hazel, Olivia, Eva"
e18030,2021/12/10,late in the evening,16,"Piper, Hazel, Avery, Rylee"
e18044,2021/12/15,late in the evening,18,"Piper, Nevaeh"
e18047,2021/12/16,late in the evening,10,"Kinsley, Rylee"
e18049,2021/12/17,in the early evening,52,"Olivia, Layla, Nora, Hazel"
e18053,2021/12/18,in the early afternoon,8,"Claire, Nevaeh"
e18054,2021/12/18,in the late afternoon,17,Claire
e18059,2021/12/19,late in the evening,13,Layla
e18062,2021/12/20,late in the evening,32,"Lydia, Layla, Nora, Eva"
e18068,2021/12/22,during lunch hours,31,"Eva, Rylee, Hazel, Nora"
e18074,2021/12/23,in the morning,37,"Claire, Avery"
e18078,2021/12/24,in the late afternoon,19,"Kinsley, Layla, Lydia"
e18082,2021/12/26,in the early evening,16,"Avery, Lydia, Nora"
e18083,2021/12/26,late in the evening,32,Olivia
e18089,2021/12/27,late in the evening,41,"Olivia, Claire, Layla"
e18090,2021/12/27,during lunch hours,21,"Claire, Kinsley, Piper, Piper"
e18101,2021/12/30,in the late afternoon,43,Piper
e18102,2021/12/30,in the early evening,24,Piper
e18109,2021/12/31,during lunch hours,37,"Avery, Olivia, Nevaeh"
e18110,2021/12/31,in the early evening,50,"Hazel, Rylee, Nevaeh, Avery"
e18256,2022/01/01,late in the evening,6,Olivia
e18259,2022/01/02,in the early afternoon,10,"Nora, Piper, Claire, Eva"
e18260,2022/01/02,in the early evening,42,"Piper, Piper, Rylee"
e18264,2022/01/04,in the late afternoon,43,"Eva, Nevaeh, Claire, Lydia"
e18265,2022/01/04,in the early evening,21,"Kinsley, Nevaeh"
e18269,2022/01/05,in the morning,12,Hazel
e18271,2022/01/06,during lunch hours,15,"Nevaeh, Avery, Lydia, Hazel"
e18274,2022/01/07,during lunch hours,39,"Layla, Claire"
e18276,2022/01/08,late in the evening,24,"Hazel, Piper, Eva, Olivia"
e18280,2022/01/09,late in the evening,43,Olivia
e18281,2022/01/09,in the early evening,14,"Kinsley, Hazel, Layla"
e18286,2022/01/10,during lunch hours,19,"Claire, Lydia"
e18288,2022/01/11,in the morning,13,"Piper, Layla, Hazel, Avery"
e18289,2022/01/11,in the late afternoon,47,Avery
e18295,2022/01/12,in the morning,16,"Nora, Layla"
e18298,2022/01/13,in the early evening,27,"Layla, Avery, Nevaeh, Kinsley"
e18299,2022/01/13,in the early evening,25,Layla
e18310,2022/01/16,late in the evening,44,Hazel
e18312,2022/01/17,in the late afternoon,55,"Layla, Avery, Piper"
e18319,2022/01/20,in the early evening,46,"Nora, Rylee, Hazel, Piper"
e18321,2022/01/21,in the early afternoon,18,"Hazel, Nora, Lydia, Kinsley"
e18322,2022/01/21,in the early evening,18,"Nora, Claire, Hazel"
e18327,2022/01/22,in the early evening,40,"Layla, Kinsley"
e18341,2022/01/27,in the morning,14,"Claire, Nora, Piper"
e18345,2022/01/28,in the early afternoon,48,"Lydia, Nora, Eva"
e18356,2022/02/01,during lunch hours,47,Eva
e18361,2022/02/02,in the morning,36,"Nevaeh, Eva"
e18362,2022/02/02,during lunch hours,48,"Lydia, Piper"
e18367,2022/02/03,in the late afternoon,22,Eva
e18377,2022/02/05,in the early evening,13,Lydia
e18380,2022/02/06,late in the evening,32,Olivia
e18386,2022/02/08,in the early afternoon,21,"Avery, Nevaeh, Rylee"
e18387,2022/02/08,late in the evening,38,"Rylee, Hazel, Piper, Piper"
e18389,2022/02/09,late in the evening,7,"Avery, Hazel, Piper, Claire"
e18395,2022/02/11,in the early afternoon,31,"Eva, Rylee, Hazel, Layla"
e18402,2022/02/14,in the early afternoon,8,Nevaeh
e18410,2022/02/17,in the morning,24,Avery
e18416,2022/02/19,in the early evening,24,"Nora, Claire"
e18421,2022/02/20,during lunch hours,15,"Avery, Nevaeh, Eva"
e18428,2022/02/22,in the early evening,27,"Olivia, Kinsley"
e18434,2022/02/23,in the late afternoon,43,"Rylee, Piper, Eva"
e18438,2022/02/24,in the late afternoon,49,"Olivia, Hazel, Lydia"
e18444,2022/02/25,in the late afternoon,24,"Hazel, Piper, Olivia, Avery"
e18448,2022/02/26,late in the evening,16,Eva
e18453,2022/02/28,in the late afternoon,27,"Piper, Hazel"
e18455,2022/03/01,in the early evening,41,"Hazel, Olivia, Claire"
e18459,2022/03/02,in the early evening,46,"Layla, Avery"
e18472,2022/03/05,in the early afternoon,36,"Lydia, Avery"
e18481,2022/03/07,in the early evening,34,"Nevaeh, Layla, Eva, Kinsley"
e18494,2022/03/11,in the early afternoon,50,"Lydia, Olivia, Hazel, Kinsley"
e18498,2022/03/12,late in the evening,35,"Piper, Lydia, Eva"
e18501,2022/03/13,in the early evening,33,"Claire, Piper, Rylee"
e18506,2022/03/14,in the early afternoon,18,"Lydia, Nora, Layla"
e18508,2022/03/15,in the early evening,10,"Layla, Piper, Claire"
e18511,2022/03/16,in the early evening,18,"Piper, Eva, Piper, Claire"
e18513,2022/03/17,in the morning,45,"Lydia, Olivia, Avery, Nevaeh"
e18523,2022/03/20,in the early afternoon,7,"Claire, Nevaeh, Eva, Layla"
e18525,2022/03/21,in the early afternoon,43,Layla
e18530,2022/03/22,in the early evening,23,"Layla, Piper, Lydia"
e18541,2022/03/26,in the late afternoon,24,"Olivia, Piper, Nora, Rylee"
e18549,2022/03/28,in the early afternoon,28,"Nora, Layla, Lydia, Claire"
e18554,2022/03/29,in the late afternoon,43,Eva
e18558,2022/03/30,in the early evening,7,"Claire, Avery"
e18570,2022/04/02,late in the evening,27,"Olivia, Hazel, Layla, Kinsley"
e18573,2022/04/03,in the early evening,9,"Piper, Hazel, Kinsley"
e18574,2022/04/03,in the early evening,53,"Lydia, Hazel, Nora, Layla"
e18578,2022/04/04,during lunch hours,32,"Nora, Hazel"
e18588,2022/04/07,in the early evening,39,"Rylee, Avery"
e18591,2022/04/08,in the late afternoon,34,"Layla, Olivia"
e18595,2022/04/09,during lunch hours,23,Nevaeh
e18598,2022/04/10,in the late afternoon,50,"Nora, Piper, Claire, Eva"
e18606,2022/04/12,in the early afternoon,52,"Kinsley, Piper, Nevaeh"
e18612,2022/04/14,during lunch hours,35,"Hazel, Olivia"
e18615,2022/04/15,in the early evening,29,"Nevaeh, Piper"
e18616,2022/04/15,in the morning,39,"Olivia, Avery, Piper, Layla"
e18635,2022/04/20,in the early afternoon,42,"Piper, Avery, Piper"
e18645,2022/04/23,in the early afternoon,47,"Olivia, Lydia"
e18649,2022/04/24,in the morning,21,Avery
e18650,2022/04/24,during lunch hours,53,"Claire, Piper, Avery, Piper"
e18653,2022/04/25,during lunch hours,26,"Piper, Nora, Lydia"
e18654,2022/04/25,during lunch hours,20,"Avery, Nevaeh, Piper"
e18663,2022/04/28,in the late afternoon,50,Rylee
e18669,2022/04/30,late in the evening,20,Piper
e18673,2022/05/01,in the early afternoon,19,"Avery, Kinsley, Piper, Hazel"
e18677,2022/05/03,during lunch hours,27,"Lydia, Piper, Rylee"
e18680,2022/05/04,in the morning,15,"Avery, Eva"
e18687,2022/05/06,in the morning,53,"Rylee, Olivia"
e18691,2022/05/07,during lunch hours,45,"Olivia, Rylee"
e18694,2022/05/08,during lunch hours,9,"Piper, Lydia"
e18706,2022/05/11,in the early afternoon,23,Hazel
e18723,2022/05/16,in the morning,44,Nevaeh
e18724,2022/05/16,in the morning,51,"Avery, Olivia, Piper"
e18732,2022/05/18,during lunch hours,25,"Nevaeh, Olivia"
e18739,2022/05/19,in the early evening,33,"Piper, Kinsley, Nora, Claire"
e18743,2022/05/20,in the early evening,33,"Eva, Layla"
e18746,2022/05/21,in the late afternoon,26,Nora
e18752,2022/05/23,late in the evening,42,"Kinsley, Lydia"
e18753,2022/05/23,late in the evening,44,"Hazel, Nora"
e18757,2022/05/24,in the late afternoon,24,"Eva, Piper"
e18758,2022/05/24,in the morning,52,"Claire, Hazel, Rylee, Lydia"
e18762,2022/05/25,in the morning,13,"Lydia, Nora, Claire, Olivia"
e18763,2022/05/25,in the early evening,37,Eva
e18767,2022/05/26,in the early evening,52,"Rylee, Nevaeh, Kinsley"
e18772,2022/05/27,in the early evening,25,"Nora, Piper"
e18776,2022/05/28,in the early afternoon,17,Rylee
e18779,2022/05/29,late in the evening,38,"Hazel, Layla"
e18780,2022/05/29,in the morning,48,"Avery, Lydia"
e18783,2022/05/30,in the early evening,48,"Layla, Claire"
e18787,2022/05/31,in the early afternoon,36,"Nora, Avery"
e18788,2022/05/31,late in the evening,40,"Nevaeh, Kinsley, Claire"
e18792,2022/06/01,late in the evening,25,"Olivia, Rylee"
e18797,2022/06/03,in the late afternoon,22,"Nora, Piper"
e18798,2022/06/03,in the early evening,6,"Hazel, Eva"
e18803,2022/06/04,during lunch hours,50,"Rylee, Avery, Hazel, Piper"
e18804,2022/06/05,in the late afternoon,51,"Claire, Avery, Nora, Nevaeh"
e18805,2022/06/05,in the early afternoon,20,Rylee
e18807,2022/06/06,in the morning,47,"Layla, Kinsley"
e18811,2022/06/07,in the early afternoon,30,"Eva, Claire, Rylee"
e18817,2022/06/09,in the late afternoon,49,"Piper, Avery, Rylee, Piper"
e18821,2022/06/10,in the early afternoon,50,Nevaeh
e18824,2022/06/11,in the late afternoon,52,"Lydia, Piper"
e18832,2022/06/13,in the early evening,35,"Lydia, Nevaeh, Nora"
e18837,2022/06/14,in the late afternoon,26,Layla
e18841,2022/06/15,in the early evening,28,"Claire, Nevaeh, Layla"
e18844,2022/06/16,in the early evening,55,Nevaeh
e18851,2022/06/17,late in the evening,27,Avery
e18860,2022/06/21,late in the evening,40,Rylee
e18861,2022/06/21,in the early afternoon,45,Layla
e18866,2022/06/23,in the early evening,38,Lydia
e18870,2022/06/24,in the late afternoon,47,"Piper, Nora, Piper"
e18873,2022/06/25,late in the evening,12,"Hazel, Nevaeh, Piper"
e18881,2022/06/27,late in the evening,47,"Rylee, Nevaeh, Hazel"
e18882,2022/06/27,in the early afternoon,55,"Layla, Piper, Hazel"
e18884,2022/06/28,during lunch hours,20,"Olivia, Rylee"
e18885,2022/06/28,late in the evening,33,Eva
e18894,2022/06/30,late in the evening,25,"Avery, Lydia, Eva, Kinsley"
e18897,2022/07/01,in the morning,9,"Olivia, Layla, Kinsley, Nora"
e18904,2022/07/03,late in the evening,52,"Nora, Kinsley, Nevaeh, Olivia"
e18905,2022/07/03,in the morning,32,"Hazel, Olivia, Nora"
e18912,2022/07/05,in the late afternoon,50,"Layla, Nevaeh"
e18921,2022/07/07,late in the evening,16,Layla
e18929,2022/07/10,in the early afternoon,12,"Layla, Eva, Olivia"
e18930,2022/07/10,in the late afternoon,25,"Layla, Nora"
e18932,2022/07/11,during lunch hours,14,"Piper, Rylee, Kinsley"
e18937,2022/07/12,in the late afternoon,15,"Hazel, Avery"
e18943,2022/07/13,late in the evening,41,"Layla, Nevaeh"
e18954,2022/07/17,in the early evening,45,Lydia
e18963,2022/07/19,during lunch hours,31,"Claire, Hazel"
e18971,2022/07/22,during lunch hours,49,"Layla, Piper, Eva"
